0,0,0
0.03125
32
0,12,16
0,13,16
0,13,17
0,14,16
0,14,17
0,14,18
0,15,16
0,15,17
0,15,18
0,15,19
0,12,15
0,16,16
0,16,17
0,16,18
0,13,14
0,13,15
0,14,13
0,14,14
0,14,15
0,15,12
0,15,13
0,16,19
0,15,14
0,15,15
0,17,16
0,16,12
0,17,17
0,16,13
0,17,18
0,16,14
0,16,15
0,18,16
0,17,13
0,17,14
0,17,15
0,18,14
0,18,15
0,18,17
0,19,15
0,19,16
1,9,15
1,10,12
1,10,13
1,10,14
1,10,15
1,11,11
1,11,12
1,11,13
1,11,14
1,11,15
1,12,10
1,12,11
1,12,12
1,12,13
1,12,14
1,12,15
1,13,10
1,13,11
1,13,12
1,13,13
1,13,14
1,13,15
1,14,10
1,14,11
1,14,12
1,14,13
1,14,14
1,14,15
1,15,9
1,15,10
1,15,11
1,15,12
1,15,13
1,15,14
1,15,15
1,16,9
1,16,10
1,16,11
1,16,12
1,16,13
1,16,14
1,16,15
1,17,10
1,17,11
1,17,12
1,17,13
1,17,14
1,17,15
1,18,10
1,18,11
1,18,12
1,18,13
1,18,14
1,18,15
1,19,11
1,19,12
1,19,13
1,9,16
1,19,14
1,19,15
1,20,11
1,20,12
1,20,13
1,10,16
1,20,14
1,10,17
1,20,15
1,10,18
1,10,19
1,21,12
1,21,13
1,21,14
1,21,15
1,22,15
1,11,16
1,11,17
1,11,18
1,11,19
1,11,20
1,12,16
1,12,17
1,12,18
1,12,19
1,12,20
1,13,16
1,13,17
1,13,18
1,13,19
1,13,20
1,13,21
1,14,16
1,14,17
1,14,18
1,14,19
1,14,20
1,14,21
1,15,16
1,15,17
1,15,18
1,15,19
1,15,20
1,15,21
1,15,22
1,16,16
1,16,17
1,16,18
1,16,19
1,16,20
1,16,21
1,16,22
1,17,16
1,17,17
1,17,18
1,17,19
1,17,20
1,17,21
1,18,16
1,18,17
1,18,18
1,18,19
1,18,20
1,18,21
2,8,12
1,19,16
2,8,13
1,19,17
2,8,14
2,8,15
2,9,11
2,9,12
2,9,13
2,9,14
2,9,15
2,10,9
2,10,10
2,10,11
2,10,12
2,10,13
2,10,14
2,10,15
1,19,18
1,19,19
2,11,9
1,19,20
2,11,10
2,11,11
2,11,12
2,11,13
2,11,14
1,20,16
2,11,15
1,20,17
2,12,8
1,20,18
2,12,9
2,12,10
1,20,19
2,12,11
2,12,12
2,12,13
2,12,14
2,12,15
2,13,8
2,13,9
2,13,10
2,13,11
2,13,12
2,13,13
2,13,14
2,14,8
1,21,16
2,14,9
1,21,17
2,14,10
1,21,18
2,14,11
2,14,12
2,14,13
2,15,8
2,15,9
2,15,10
2,15,11
2,15,12
2,16,8
2,16,9
2,16,10
2,16,11
2,16,12
2,17,8
2,17,9
2,17,10
2,17,11
2,17,12
2,17,13
2,18,8
2,18,9
2,18,10
2,18,11
2,18,12
2,18,13
2,18,14
2,19,8
2,19,9
2,19,10
2,19,11
2,19,12
2,19,13
2,19,14
2,19,15
2,20,9
2,20,10
2,20,11
2,20,12
2,20,13
2,20,14
2,20,15
2,21,9
2,21,10
2,21,11
2,21,12
2,21,13
2,21,14
2,21,15
2,22,11
2,22,12
2,22,13
2,22,14
2,22,15
2,23,12
2,23,13
2,23,14
2,23,15
3,6,13
3,6,14
3,6,15
3,7,11
3,7,12
3,7,13
3,7,14
3,7,15
3,8,9
3,8,10
3,8,11
3,8,12
3,8,13
3,8,14
3,8,15
3,9,9
3,9,10
3,9,11
3,9,12
3,9,13
3,9,14
3,9,15
3,10,8
3,10,9
3,10,10
3,10,11
3,10,12
3,10,13
3,11,8
3,11,9
3,11,10
3,11,11
3,12,8
3,12,9
3,12,10
3,13,8
3,13,9
3,13,10
3,14,8
3,14,9
3,15,8
3,15,9
3,16,8
3,16,9
2,8,16
2,8,17
2,8,18
2,8,19
3,17,8
3,17,9
2,9,16
2,9,17
2,9,18
2,9,19
2,9,20
3,18,8
3,18,9
2,10,16
3,18,10
2,10,17
2,10,18
2,10,19
2,10,20
2,10,21
2,11,16
3,19,8
2,11,17
3,19,9
2,11,18
3,19,10
2,11,19
3,19,11
2,11,20
2,11,21
2,11,22
2,12,16
2,12,17
3,20,8
2,12,18
3,20,9
2,12,19
3,20,10
2,12,20
3,20,11
2,12,21
2,12,22
2,12,23
2,13,17
3,21,8
2,13,18
2,13,19
2,13,20
2,13,21
2,13,22
2,13,23
3,21,9
3,21,10
3,21,11
3,21,12
3,21,13
3,22,9
2,14,18
2,14,19
3,22,10
2,14,20
3,22,11
2,14,21
2,14,22
2,14,23
3,22,12
3,22,13
2,15,19
2,15,20
2,15,21
3,22,14
2,15,22
3,22,15
2,15,23
3,23,10
3,23,11
2,16,19
3,23,12
2,16,20
3,23,13
2,16,21
2,16,22
3,23,14
2,16,23
3,23,15
2,17,18
2,17,19
2,17,20
3,24,11
2,17,21
2,17,22
2,17,23
2,18,17
2,18,18
2,18,19
2,18,20
2,18,21
3,24,12
2,18,22
3,24,13
2,18,23
3,24,14
2,19,16
2,19,17
3,24,15
2,19,18
2,19,19
2,19,20
2,19,21
2,19,22
2,20,16
2,20,17
2,20,18
2,20,19
3,25,14
2,20,20
2,20,21
3,25,15
2,20,22
2,21,16
2,21,17
2,21,18
2,21,19
2,21,20
2,21,21
2,22,16
2,22,17
2,22,18
2,22,19
2,22,20
2,23,16
2,23,17
2,23,18
3,6,16
3,6,17
4,5,12
3,6,18
4,5,13
4,5,14
4,5,15
3,7,16
4,6,10
4,6,11
4,6,12
4,6,13
4,6,14
4,6,15
3,7,17
3,7,18
3,7,19
4,7,9
3,7,20
4,7,10
4,7,11
4,7,12
4,7,13
4,7,14
4,7,15
4,8,8
4,8,9
3,8,16
4,8,10
3,8,17
4,8,11
3,8,18
4,8,12
3,8,19
4,8,13
3,8,20
4,8,14
3,8,21
4,9,8
3,9,16
3,9,17
4,9,9
3,9,18
4,9,10
3,9,19
3,9,20
4,9,11
3,9,21
3,9,22
3,10,18
4,10,8
3,10,19
4,10,9
3,10,20
3,10,21
3,10,22
3,10,23
4,11,8
4,11,9
3,11,20
3,11,21
4,12,8
3,11,22
3,11,23
3,12,20
4,13,8
3,12,21
3,12,22
3,12,23
4,14,8
3,13,21
3,13,22
3,13,23
3,11,7
4,17,8
3,14,22
3,12,7
3,14,23
4,18,8
3,13,6
3,13,7
3,15,22
4,19,8
3,15,23
3,14,6
3,14,7
4,20,8
4,20,9
3,15,6
3,15,7
3,16,22
4,21,8
4,21,9
3,16,23
4,21,10
3,16,6
3,16,7
4,22,8
4,22,9
4,22,10
4,22,11
3,17,6
3,17,7
3,17,22
3,17,23
4,23,8
4,23,9
4,23,10
4,23,11
3,18,6
4,23,12
3,18,7
3,18,21
4,23,13
4,23,14
4,23,15
4,24,9
4,24,10
4,24,11
4,24,12
3,19,7
4,24,13
4,24,14
4,24,15
3,18,22
3,18,23
4,25,11
